pkSeqID,proto,saddr,sport,daddr,dport,seq,stddev,N_IN_Conn_P_SrcIP,min,state_number,mean,N_IN_Conn_P_DstIP,drate,srate,max,attack,category,subcategory
3577271,udp,192.168.100.46,3456,192.168.100.5,80,7,0.245391,3,1.348159,2,4.947291000000001,3,20.161507,20.161507,4.999958,0,Normal,Normal
671043,udp,192.168.100.150,7717,192.168.100.3,80,53766,1.781957,82,0.0,4,3.312517,82,0.0,0.384363,4.705781,1,DoS,UDP
2423426,tcp,192.168.100.149,61257,192.168.100.3,80,247886,1.638923,50,0.0,1,2.313279,100,0.0,0.379021,3.595056,1,DDoS,TCP
3577152,udp,192.168.100.150,36951,8.8.8.8,53,31709,0.0,18,0.007909,2,0.007909,19,0.0,0.0,0.007909,0,Normal,Normal
1435878,udp,192.168.100.150,61211,192.168.100.3,80,32135,1.907078,100,0.0,4,3.814063,100,0.0,0.6265029999999999,4.790431,1,DoS,UDP
3577326,udp,192.168.100.3,8938,199.7.83.42,53,3734,0.0,74,0.007661,2,0.007661,2,0.0,0.0,0.007661,0,Normal,Normal
2480963,tcp,192.168.100.148,55751,192.168.100.3,80,43275,1.257885,100,0.0,3,1.257885,100,0.0,0.050893,2.515771,1,DDoS,TCP
3576997,udp,192.168.100.46,80,192.168.100.5,80,1,0.007576,6,4.946121,4,4.961647,7,0.0,17.942684,4.998017,0,Normal,Normal
2770902,udp,192.168.100.150,22096,192.168.100.3,80,142285,2.006914,100,0.0,4,2.829817,100,0.0,0.399049,4.433547,1,DDoS,UDP
3577117,udp,192.168.100.4,60001,192.168.100.1,53,16848,0.323125,7,0.0,2,0.161776,4,0.555538,0.644334,0.808025,0,Normal,Normal
421448,tcp,192.168.100.148,27646,192.168.100.6,80,157819,0.129497,100,0.0,1,0.1057029999999999,100,0.05451,0.134199,0.269237,1,DoS,TCP
3665519,tcp,192.168.100.150,61890,192.168.100.5,40911,6255,0.0,100,0.003965,1,0.003965,100,0.0,0.0,0.003965,1,Reconnaissance,Service_Scan
2804606,udp,192.168.100.150,31886,192.168.100.3,80,175989,1.881872,100,0.0,4,2.6603060000000003,100,0.0,0.4156939999999999,4.055596,1,DDoS,UDP
3577258,udp,192.168.100.148,50355,224.0.0.251,5353,1652,0.0,20,0.0,4,0.0,8,0.0,0.0,0.0,0,Normal,Normal
588734,tcp,192.168.100.148,63904,192.168.100.6,80,62953,0.0,97,0.0,3,0.0,97,0.0,0.053159,0.0,1,DoS,TCP
1296828,udp,192.168.100.150,64372,192.168.100.3,80,155239,1.764327,100,0.0,4,3.089752,100,0.0,0.4617699999999999,4.914796,1,DoS,UDP
3577118,arp,192.168.100.4,-1,192.168.100.1,-1,16903,1.8e-05,7,0.000187,2,0.000212,4,0.003474,0.003474,0.000226,0,Normal,Normal
2934356,udp,192.168.100.150,22402,192.168.100.3,80,43578,0.939218,57,2.0445,4,3.372751,100,0.0,0.494555,4.039251999999999,1,DDoS,UDP
2766046,udp,192.168.100.147,61405,192.168.100.3,80,137429,0.766262,53,3.005364,4,3.966223,100,0.0,0.863125,4.880586,1,DDoS,UDP
3577202,arp,192.168.100.149,-1,192.168.100.1,-1,4286,2.6e-05,9,5.2e-05,2,7.900000000000001e-05,10,0.0031,0.0031,0.000123,0,Normal,Normal
1676495,tcp,192.168.100.148,11820,192.168.100.3,80,25254,0.109899,62,0.054547,1,0.164447,100,0.098396,0.295187,0.274346,1,DDoS,TCP
3577295,udp,192.168.100.3,4792,192.35.51.30,53,3692,0.0,29,0.165152,2,0.165152,1,0.0,0.0,0.165152,0,Normal,Normal
708416,udp,192.168.100.148,25323,192.168.100.6,80,91139,1.550562,100,0.0,4,2.685634,100,0.0,0.235472,3.5898,1,DoS,UDP
89572,tcp,192.168.100.149,16004,192.168.100.5,80,88095,0.027738,99,0.0,3,0.016015,99,0.0,0.105346,0.064059,1,DoS,TCP
3577243,udp,192.168.100.149,47269,192.168.217.2,53,22260,0.0,9,0.0,4,0.0,20,0.0,0.399814,0.0,0,Normal,Normal
3577143,udp,192.168.100.147,35587,192.168.217.2,53,27539,0.0,18,0.0,4,0.0,18,0.0,0.399823,0.0,0,Normal,Normal
3027190,udp,192.168.100.147,19951,192.168.100.3,80,136412,1.366918,28,1.977731,4,3.910821,100,0.0,1.024835,4.8856910000000005,1,DDoS,UDP
2324636,tcp,192.168.100.147,3448,192.168.100.3,80,149096,1.460097,49,0.0,1,2.064854,100,0.0,0.403845,3.107759,1,DDoS,TCP
3577167,tcp,192.168.100.5,0,192.168.100.3,0,3,0.023771,3,4.900936,2,4.950223,7,0.0,11.960079,4.998901999999999,0,Normal,Normal
3577261,udp,192.168.100.148,54218,224.0.0.251,5353,1819,0.0,20,0.0,4,0.0,8,0.0,0.0,0.0,0,Normal,Normal
3577269,tcp,192.168.100.46,80,192.168.100.5,80,3,0.2687219999999999,3,0.999551,2,4.944588,3,0.0,20.617792,4.999988,0,Normal,Normal
3577109,udp,fe80::250:56ff:febe:254,8612,ff02::1,8610,14266,0.0,2,0.010023,4,0.010023,2,0.0,99.770531,0.010023,0,Normal,Normal
103442,tcp,192.168.100.149,19743,192.168.100.5,80,101965,0.0,76,0.0,3,0.0,76,0.0,0.106225,0.0,1,DoS,TCP
2109977,tcp,192.168.100.148,39131,192.168.100.3,80,196583,0.48268,100,3.263722,1,3.620575,100,0.0,0.344331,4.302949,1,DDoS,TCP
3577357,udp,192.168.100.3,36242,205.251.194.102,53,3808,0.0,74,0.293476,2,0.293476,2,0.0,0.0,0.293476,0,Normal,Normal
3577232,udp,192.168.100.147,46344,192.168.217.2,53,17471,0.0,11,0.0,4,0.0,20,0.0,0.0,0.0,0,Normal,Normal
1473201,udp,192.168.100.150,14249,192.168.100.3,80,69458,1.925137,100,0.0,4,3.848879,100,0.0,0.59353,4.910026,1,DoS,UDP
2963968,udp,192.168.100.148,60671,192.168.100.3,80,73190,0.631211,100,2.767783,4,3.660433,100,0.0,0.728956,4.111806,1,DDoS,UDP
26073,tcp,192.168.100.147,20950,192.168.100.7,80,24596,0.0,100,0.0,3,0.0,100,0.0,0.095179,0.0,1,DoS,TCP
2739580,udp,192.168.100.149,14011,192.168.100.3,80,110963,2.087876,83,0.0,4,2.92778,100,0.0,0.388979,4.723204,1,DDoS,UDP
764534,udp,192.168.100.147,52545,192.168.100.7,80,147257,1.571587,100,0.0,4,2.558176,100,0.0,0.313857,4.964657,1,DoS,UDP
554910,tcp,192.168.100.147,17208,192.168.100.7,80,29128,0.0,96,0.0,3,0.0,96,0.0,0.068705,0.0,1,DoS,TCP
577587,tcp,192.168.100.149,52936,192.168.100.5,80,51805,0.0,100,0.0,3,0.0,100,0.0,0.054929,0.0,1,DoS,TCP
2935303,udp,192.168.100.150,22773,192.168.100.3,80,44525,0.94224,3,2.0403290000000003,4,3.372857,100,0.0,0.49456,4.039432,1,DDoS,UDP
648938,udp,192.168.100.147,26153,192.168.100.7,80,31661,1.240572,55,0.0,4,1.7528740000000005,55,0.0,0.307713,2.727721,1,DoS,UDP
1276759,udp,192.168.100.150,58127,192.168.100.3,80,135170,1.783754,83,0.0,4,3.142189,83,0.0,0.461413,4.916971,1,DoS,UDP
2012871,tcp,192.168.100.148,3136,192.168.100.3,80,99477,1.833883,100,0.150566,1,2.695309,100,0.0,0.335832,4.40116,1,DDoS,TCP
215962,tcp,192.168.100.150,40667,192.168.100.3,80,214485,0.0,66,0.183563,1,0.183563,66,0.0,5.447721,0.183563,1,DoS,TCP
3576970,udp,192.168.100.148,53917,224.0.0.251,5353,14568,0.0,12,0.0,4,0.0,24,0.0,0.0,0.0,0,Normal,Normal
3577127,udp,192.168.100.148,35930,192.168.217.2,53,21432,0.0,14,0.0,4,0.0,18,0.0,0.399838,0.0,0,Normal,Normal
692674,udp,192.168.100.148,21963,192.168.100.6,80,75397,1.5583129999999998,100,0.0,4,2.698932,100,0.0,0.233904,3.622623,1,DoS,UDP
3577044,udp,192.168.100.3,47585,205.251.193.2,53,4021,0.0,23,0.295126,2,0.295126,1,0.0,0.0,0.295126,0,Normal,Normal
3183717,udp,192.168.100.150,40897,192.168.100.3,80,30789,0.973059,29,2.02713,4,3.403077,100,0.0,0.490356,4.109632,1,DDoS,UDP
3576920,tcp,192.168.100.46,80,192.168.100.5,80,4,0.231582,6,0.710952,2,4.947344999999999,7,0.0,17.889231,4.991786,0,Normal,Normal
1568859,udp,192.168.100.148,15518,192.168.100.6,80,165116,1.7435470000000002,100,0.0,4,3.019773,100,0.0,0.227214,4.04263,1,DoS,UDP
3577055,tcp,192.168.100.3,35828,35.165.2.252,443,4036,0.350856,23,0.155417,6,0.301399,1,0.211536,0.276624,1.160759,0,Normal,Normal
1775809,tcp,192.168.100.147,40138,192.168.100.3,80,124568,2.185652,100,0.185588,1,2.371239,100,0.0,0.214373,4.556891,1,DDoS,TCP
3657549,icmp,192.168.100.5,0x0303,192.168.100.149,0x149f,35134,0.0,26,0.0,5,0.0,7,0.0,0.0,0.0,1,Reconnaissance,Service_Scan
1787500,tcp,192.168.100.147,43181,192.168.100.3,80,136259,2.134369,14,0.223969,1,2.3583380000000003,100,0.0,0.217111,4.492707,1,DDoS,TCP
1176970,udp,192.168.100.148,28566,192.168.100.6,80,35381,2.053798,76,0.0,4,1.675554,76,0.0,0.190626,4.319858,1,DoS,UDP
642142,udp,192.168.100.148,7886,192.168.100.6,80,24865,1.583137,100,0.0,4,2.738039,100,0.0,0.230119,3.789549,1,DoS,UDP
2624682,tcp,192.168.100.148,43034,192.168.100.3,80,186995,0.12369,75,0.0,1,0.087462,100,0.0,0.08677,0.262386,1,DDoS,TCP
3576980,udp,192.168.100.149,40567,8.8.8.8,53,15672,0.0,9,0.0073459999999999,2,0.0073459999999999,10,0.0,0.0,0.0073459999999999,0,Normal,Normal
3653588,tcp,192.168.100.148,46794,192.168.100.5,1087,30327,0.0,100,0.003941,1,0.003941,100,0.0,0.0,0.003941,1,Reconnaissance,Service_Scan
3577125,udp,192.168.100.149,43314,192.168.217.2,53,20427,0.0,14,0.0,4,0.0,18,0.0,0.3998219999999999,0.0,0,Normal,Normal
2609303,tcp,192.168.100.150,38774,192.168.100.3,80,171616,0.1188849999999999,78,0.0,1,0.0594419999999999,100,0.0,0.126187,0.297212,1,DDoS,TCP
3341159,udp,192.168.100.148,25450,192.168.100.3,80,188231,0.643463,100,2.769979,4,3.679142,100,0.0,0.725696,4.167408999999999,1,DDoS,UDP
1452619,udp,192.168.100.149,34545,192.168.100.5,80,48876,0.141191,100,3.257866,4,3.3854010000000003,100,0.0,0.282172,3.614336,1,DoS,UDP
3577345,udp,192.168.100.3,19572,205.251.192.170,53,3780,0.0,74,0.3156469999999999,2,0.3156469999999999,2,0.0,0.0,0.3156469999999999,0,Normal,Normal
719352,udp,192.168.100.147,42545,192.168.100.7,80,102075,1.578748,100,0.0,4,2.560609,100,0.0,0.345256,4.988358,1,DoS,UDP
3527650,udp,192.168.100.147,32753,192.168.100.3,80,112569,1.873552,100,0.98569,4,3.63518,100,0.0,1.0053,4.981203,1,DDoS,UDP
3577091,udp,192.168.100.150,51145,8.8.8.8,53,10612,0.0,14,0.0072209999999999,2,0.0072209999999999,14,0.0,0.0,0.0072209999999999,0,Normal,Normal
3577277,udp,192.168.100.3,25744,192.55.83.30,53,3660,0.0,29,0.169072,2,0.169072,1,0.0,0.0,0.169072,0,Normal,Normal
3577282,udp,192.168.100.3,27190,192.58.128.30,53,3671,0.0,29,0.015667,2,0.015667,3,0.0,0.0,0.015667,0,Normal,Normal
3154968,udp,192.168.100.148,32985,192.168.100.3,80,2037,0.642464,96,2.783245,4,3.691742,100,0.0,0.7235159999999999,4.156608,1,DDoS,UDP
169402,tcp,192.168.100.150,28952,192.168.100.3,80,167925,0.0236159999999999,42,0.117006,1,0.140622,42,0.035835,0.106877,0.164238,1,DoS,TCP
3577102,udp,192.168.100.5,5353,224.0.0.251,5353,13897,0.0,3,0.0,4,0.0,21,0.0,0.0,0.0,0,Normal,Normal
3576889,udp,192.168.100.27,58999,192.168.100.1,53,14,0.08015,2,0.018356,2,0.098505,4,0.001755,0.001755,0.178655,0,Normal,Normal
3325447,udp,192.168.100.148,15341,192.168.100.3,80,172519,0.6456189999999999,91,2.769473,4,3.68156,100,0.0,0.7254,4.173812,1,DDoS,UDP
2015913,tcp,192.168.100.147,38257,192.168.100.3,80,102519,0.205865,23,3.100329,3,3.37194,100,0.0,0.295534,3.598525,1,DDoS,TCP
3403517,udp,192.168.100.150,30075,192.168.100.3,80,250589,1.92494,100,0.0,4,2.722258,100,0.0,0.4906979999999999,4.091964,1,DDoS,UDP
1200470,udp,192.168.100.147,13899,192.168.100.7,80,58881,0.133571,100,3.610447,4,3.705969,100,0.0,0.217052,3.936309,1,DoS,UDP
3398868,udp,192.168.100.150,27825,192.168.100.3,80,245940,1.925341,100,0.0,4,2.722809,100,0.0,0.490726,4.0961300000000005,1,DDoS,UDP
1049810,udp,192.168.100.149,36974,192.168.100.5,80,170376,1.779934,66,0.0,4,3.082711,66,0.0,0.230911,4.133915,1,DoS,UDP
2351733,tcp,192.168.100.147,18205,192.168.100.3,80,176193,1.454335,49,0.0,3,2.0565290000000003,100,0.0,0.322548,3.110343,1,DDoS,TCP
373326,tcp,192.168.100.148,5685,192.168.100.6,80,109696,0.020073,100,0.0,1,0.010036,100,0.0,0.157709,0.050182,1,DoS,TCP
3576983,udp,192.168.100.147,35391,8.8.8.8,53,18127,0.0,12,0.006987,2,0.006987,10,0.0,0.0,0.006987,0,Normal,Normal
1703895,tcp,192.168.100.150,9897,192.168.100.3,80,52654,0.0,100,0.0,3,0.0,100,0.0,0.08465,0.0,1,DDoS,TCP
404351,tcp,192.168.100.148,20933,192.168.100.6,80,140722,0.136588,65,0.0,1,0.111516,65,0.054827,0.139222,0.2812909999999999,1,DoS,TCP
3337592,udp,192.168.100.149,63444,192.168.100.3,80,184664,1.955858,100,0.0,4,2.76598,100,0.0,0.484365,4.158137,1,DDoS,UDP
3577291,udp,192.168.100.3,22707,205.251.199.148,53,3683,0.0,29,0.354169,2,0.354169,2,0.0,0.0,0.354169,0,Normal,Normal
3071636,udp,192.168.100.147,38295,192.168.100.3,80,180858,1.835667,100,0.983724,4,3.5797480000000004,100,0.0,1.025442,4.87974,1,DDoS,UDP
3576932,udp,192.168.100.3,5720,205.251.195.97,53,6753,0.0,20,0.291631,2,0.291631,1,0.0,0.0,0.291631,0,Normal,Normal
3576917,udp,192.168.100.148,52865,8.8.8.8,53,4241,0.0,12,0.00743,2,0.00743,10,0.0,0.0,0.00743,0,Normal,Normal
1918104,tcp,192.168.100.3,80,192.168.100.150,12088,4703,2.000672,7,0.0,1,1.414689,7,0.0,0.137303,4.244066,1,DDoS,TCP
3577085,udp,192.168.100.149,40353,192.168.217.2,53,9557,0.0,12,0.0,4,0.0,9,0.0,0.399814,0.0,0,Normal,Normal
3577019,udp,192.168.100.148,57942,27.124.125.250,123,4279,0.0,10,0.048622,2,0.048622,4,0.0,0.0,0.048622,0,Normal,Normal
3576912,udp,192.168.100.149,35915,192.168.217.2,53,4126,0.0,9,0.0,4,0.0,8,0.0,0.399983,0.0,0,Normal,Normal
3000810,udp,192.168.100.148,2768,192.168.100.3,80,110032,0.633394,100,2.761932,4,3.657686,100,0.0,0.6563939999999999,4.10562,1,DDoS,UDP
3577115,udp,fe80::c0c0:aa20:45b9:bdd9,5353,ff02::fb,5353,16037,0.0,1,0.0,4,0.0,3,0.0,0.0,0.0,0,Normal,Normal
1630463,udp,192.168.100.149,18292,192.168.100.5,80,226721,1.7068849999999998,100,0.0,4,2.809348,100,0.0,0.279078,4.613514,1,DoS,UDP
593147,tcp,192.168.100.148,65145,192.168.100.6,80,67366,0.019267,99,0.0,3,0.011124,99,0.0,0.053114,0.044496,1,DoS,TCP
3577263,arp,192.168.100.148,-1,192.168.100.1,-1,1874,0.0,20,0.000154,2,0.000154,10,0.0,0.0,0.000154,0,Normal,Normal
3577173,arp,192.168.100.4,-1,192.168.100.7,-1,1949,2.3e-05,7,0.00018,2,0.000215,1,0.002751,0.002751,0.000246,0,Normal,Normal
3577303,udp,192.168.100.3,60364,192.5.5.241,53,3702,0.0,74,0.031494,2,0.031494,3,0.0,0.0,0.031494,0,Normal,Normal
3186728,udp,192.168.100.149,37603,192.168.100.3,80,33800,0.994838,100,2.021285,4,3.4278730000000004,100,0.0,0.485754,4.157327,1,DDoS,UDP
3577276,udp,192.168.100.3,16174,192.203.230.10,53,3654,0.0,29,0.015302,2,0.015302,2,0.0,0.0,0.015302,0,Normal,Normal
2294899,tcp,192.168.100.147,61104,192.168.100.3,80,119359,1.392442,100,0.0,3,1.968056,100,0.0,0.32565,3.010483,1,DDoS,TCP
2466615,tcp,192.168.100.149,31895,192.168.100.3,80,28927,0.154434,87,0.0,1,0.1380819999999999,100,0.023629,0.118144,0.3739719999999999,1,DDoS,TCP
3577023,arp,192.168.100.148,-1,192.168.100.1,-1,4300,0.0,10,0.000158,2,0.000158,12,0.0,0.0,0.000158,0,Normal,Normal
3576947,udp,192.168.100.4,5353,224.0.0.251,5353,11519,0.0,3,0.0,4,0.0,24,0.0,0.0,0.0,0,Normal,Normal
3577356,udp,192.168.100.3,56446,192.52.178.30,53,3807,0.0,74,0.1678589999999999,2,0.1678589999999999,1,0.0,0.0,0.1678589999999999,0,Normal,Normal
3077583,udp,192.168.100.149,44527,192.168.100.3,80,186805,0.003073,87,4.051889,4,4.054629,100,0.0,0.411105,4.05737,1,DDoS,UDP
3577013,tcp,192.168.100.3,58253,172.217.25.170,443,2292,0.121777,23,0.00594,6,0.092371,2,0.09978,0.1232579999999999,0.302119,0,Normal,Normal
544114,tcp,192.168.100.149,42152,192.168.100.5,80,18332,0.0,100,0.0,3,0.0,100,0.0,0.050943,0.0,1,DoS,TCP
1934094,tcp,192.168.100.150,18132,192.168.100.3,80,20697,2.204956,18,0.0,3,2.204956,100,0.0,0.136128,4.409912,1,DDoS,TCP
3576949,udp,192.168.100.148,53571,27.124.125.250,123,12151,0.0,12,0.048705,2,0.048705,2,0.0,0.0,0.048705,0,Normal,Normal
3546448,udp,192.168.100.147,40423,192.168.100.3,80,131367,1.876571,100,0.985543,4,3.63937,100,0.0,1.00573,4.979587,1,DDoS,UDP
3576899,udp,192.168.100.149,34295,8.8.8.8,53,1110,0.0,26,0.007698,2,0.007698,2,0.0,0.0,0.007698,0,Normal,Normal
3577041,udp,192.168.100.6,49680,224.0.0.252,5355,3922,0.0,5,0.1061,4,0.1061,1,0.0,9.425071,0.1061,0,Normal,Normal
3576925,tcp,192.168.100.3,80,192.168.100.55,8080,1,0.228494,20,0.768694,2,4.947914,2,17.633553,17.634145999999998,4.999863,0,Normal,Normal
3308886,udp,192.168.100.148,2945,192.168.100.3,80,155958,0.646058,100,2.771087,4,3.68385,100,0.0,0.7248680000000001,4.175395,1,DDoS,UDP
3577264,udp,192.168.100.148,37054,8.8.8.8,53,1883,0.0,20,0.0072349999999999,2,0.0072349999999999,15,0.0,0.0,0.0072349999999999,0,Normal,Normal
3577072,udp,192.168.100.148,56421,8.8.8.8,53,5433,0.000413,10,0.142889,2,0.1433019999999999,14,1206.272583,333333.3125,0.143715,0,Normal,Normal
3342776,udp,192.168.100.148,26491,192.168.100.3,80,189848,1.281595,100,1.417915,4,3.229963,100,0.0,0.723986,4.169053,1,DDoS,UDP
3577101,udp,fe80::250:56ff:febe:e9d9,5353,ff02::fb,5353,13896,0.0,1,0.0,4,0.0,3,0.0,0.0,0.0,0,Normal,Normal
3531748,udp,192.168.100.149,282,192.168.100.3,80,116667,0.993107,100,1.990179,4,3.394178,100,0.0,0.4900319999999999,4.127479,1,DDoS,UDP
3576937,udp,192.168.100.6,138,192.168.100.255,138,7836,0.0,3,0.0,4,0.0,3,0.0,0.001111,0.0,0,Normal,Normal
3577222,udp,192.168.100.147,54577,129.250.35.250,123,17005,0.0,11,0.006957,2,0.006957,1,0.0,0.0,0.006957,0,Normal,Normal
3012023,udp,192.168.100.147,12561,192.168.100.3,80,121245,1.367255,99,1.977487,4,3.911056,100,0.0,1.024905,4.885721,1,DDoS,UDP
188238,tcp,192.168.100.148,54521,192.168.100.6,80,186761,0.008678,100,0.0,1,0.005011,100,0.0,0.129577,0.0200419999999999,1,DoS,TCP
794512,udp,192.168.100.147,59148,192.168.100.7,80,177235,1.048985,55,0.0,4,2.095526,55,0.0,0.319923,2.712645,1,DoS,UDP
3577180,udp,192.168.100.3,6313,192.12.94.30,53,3417,0.0,6,0.164316,2,0.164316,1,0.0,0.0,0.164316,0,Normal,Normal
2370716,tcp,192.168.100.150,51584,192.168.100.3,80,195176,0.032536,89,3.599292,3,3.631828,100,0.0,0.26877,3.664364,1,DDoS,TCP
3577136,udp,192.168.100.148,37551,192.168.217.2,53,23513,0.0,14,0.0,4,0.0,18,0.0,0.400018,0.0,0,Normal,Normal
2915250,udp,192.168.100.150,17312,192.168.100.3,80,24472,0.939795,100,2.041799,4,3.3708690000000003,100,0.0,0.494489,4.036021,1,DDoS,UDP
3577346,udp,192.168.100.3,45054,205.251.195.59,53,3783,0.0,74,0.29369,2,0.29369,2,0.0,0.0,0.29369,0,Normal,Normal
3577340,udp,192.168.100.3,28397,156.154.101.3,53,3770,0.0,74,0.011309,2,0.011309,2,0.0,0.0,0.011309,0,Normal,Normal
3412686,udp,192.168.100.150,34466,192.168.100.3,80,259758,1.925701,35,0.0,4,2.723342,100,0.0,0.490942,4.091252,1,DDoS,UDP
941876,udp,192.168.100.150,43245,192.168.100.3,80,62442,1.795091,100,0.0,4,3.5901440000000004,100,0.0,0.409444,4.495911,1,DoS,UDP
3577154,udp,192.168.100.147,50739,192.168.217.2,53,31708,0.0,18,0.0,4,0.0,18,0.0,0.399814,0.0,0,Normal,Normal
3577086,udp,192.168.100.149,41812,8.8.8.8,53,9562,0.0,12,0.0072019999999999,2,0.0072019999999999,14,0.0,0.0,0.0072019999999999,0,Normal,Normal
3577046,udp,192.168.100.3,28950,192.33.4.12,53,4025,0.0,23,0.17588,2,0.17588,2,0.0,0.0,0.17588,0,Normal,Normal
1954525,tcp,192.168.100.150,37048,192.168.100.3,80,41128,1.946342,20,0.0,1,2.750441,100,0.0,0.27509,4.218818,1,DDoS,TCP
2870984,udp,192.168.100.150,58730,192.168.100.3,80,242367,0.222375,27,4.029033,4,4.2514080000000005,100,0.0,0.475195,4.473783,1,DDoS,UDP
3577286,udp,192.168.100.3,22443,192.42.93.30,53,3676,0.0,29,0.165952,2,0.165952,2,0.0,0.0,0.165952,0,Normal,Normal
2100401,tcp,192.168.100.147,59443,192.168.100.3,80,187007,1.685186,100,0.0,3,2.383114,100,0.0,0.293463,3.59355,1,DDoS,TCP
3577361,udp,192.168.100.3,31102,192.31.80.30,53,3817,0.0,74,0.280513,2,0.280513,2,0.0,0.0,0.280513,0,Normal,Normal
3058115,udp,192.168.100.147,33222,192.168.100.3,80,167337,1.371783,100,1.968139,4,3.908128,100,0.0,0.951959,4.881267,1,DDoS,UDP
335670,tcp,192.168.100.149,16576,192.168.100.5,80,72040,0.016193,76,0.0,1,0.009349,76,0.0,0.0936289999999999,0.037397,1,DoS,TCP
3576990,udp,fe80::2c6a:ff9b:7e14:166a,5353,ff02::fb,5353,23876,0.0,1,0.0,4,0.0,4,0.0,0.0,0.0,0,Normal,Normal
2187398,tcp,192.168.100.148,15029,192.168.100.3,80,11850,0.05836,19,3.213056,1,3.290838,100,0.0,0.384527,3.353614,1,DDoS,TCP
3577274,tcp,192.168.100.3,59552,13.55.154.73,8883,16,1.235629,29,0.4975779999999999,2,3.716733,1,0.8679049999999999,0.8679049999999999,4.999979,0,Normal,Normal
3576886,tcp,192.168.100.7,139,192.168.100.4,36390,10,8e-06,2,2.2e-05,2,2.8000000000000003e-05,1,0.002751,0.002751,4.2e-05,0,Normal,Normal
1063791,udp,192.168.100.150,19502,192.168.100.3,80,184357,1.790173,100,0.0,4,3.580019,100,0.0,0.446611,4.49616,1,DoS,UDP
879740,udp,192.168.100.147,29758,192.168.100.7,80,299,0.460096,86,1.352769,4,2.3811150000000003,86,0.0,0.404821,2.599356,1,DoS,UDP
1711092,tcp,192.168.100.150,11622,192.168.100.3,80,59851,0.0,86,0.0,3,0.0,100,0.0,0.085039,0.0,1,DDoS,TCP
3576965,udp,192.168.100.148,39502,224.0.0.251,5353,14556,0.0,12,0.0,4,0.0,24,0.0,0.0,0.0,0,Normal,Normal
3577090,udp,192.168.100.148,46841,192.168.217.2,53,10605,0.0,10,0.0,4,0.0,9,0.0,0.399819,0.0,0,Normal,Normal
3576919,udp,192.168.100.46,80,192.168.100.5,80,3,0.2315179999999999,6,0.710964,4,4.947334,7,0.0,17.633553,4.991788,0,Normal,Normal
1331704,udp,192.168.100.149,8926,192.168.100.5,80,190115,1.781035,4,0.0,4,2.153768,4,0.0,0.227938,4.1047,1,DoS,UDP
477945,tcp,192.168.100.150,48024,192.168.100.3,80,214316,0.013894,100,0.11952,1,0.133415,100,0.03583,0.107491,0.147309,1,DoS,TCP
3577312,udp,192.168.100.3,26863,192.12.94.30,53,3718,0.0,74,0.166182,2,0.166182,4,0.0,0.0,0.166182,0,Normal,Normal
3577339,udp,192.168.100.3,11491,192.41.162.30,53,3769,0.0,74,0.169014,2,0.169014,4,0.0,0.0,0.169014,0,Normal,Normal
3577251,udp,192.168.100.150,39053,192.168.217.2,53,26951,0.0,11,0.0,4,0.0,20,0.0,0.39983,0.0,0,Normal,Normal
3576976,udp,192.168.100.149,43307,192.168.217.2,53,14585,0.0,9,0.0,4,0.0,8,0.0,0.399993,0.0,0,Normal,Normal
3577224,arp,192.168.100.1,-1,192.168.100.27,-1,17095,0.0,2,0.000336,2,0.000336,1,0.0,0.0,0.000336,0,Normal,Normal
2281686,tcp,192.168.100.150,34711,192.168.100.3,80,106146,0.074112,80,3.648056,3,3.722174,100,0.0,0.270546,3.796291000000001,1,DDoS,TCP
3577230,udp,192.168.100.149,36265,192.168.217.2,53,17455,0.0,9,0.0,4,0.0,20,0.0,0.0,0.0,0,Normal,Normal
863452,udp,192.168.100.149,55720,192.168.100.5,80,246175,2.102908,68,0.0,4,2.10196,68,0.0,0.229996,4.293158999999999,1,DoS,UDP
3577126,udp,192.168.100.149,49994,8.8.8.8,53,20493,0.0,14,0.0070819999999999,2,0.0070819999999999,19,0.0,0.0,0.0070819999999999,0,Normal,Normal
3576898,arp,192.168.100.149,-1,192.168.100.1,-1,13,2.6e-05,26,0.0001149999999999,2,0.000144,4,0.0015949999999999,0.0015949999999999,0.000179,0,Normal,Normal
3577200,udp,192.168.100.149,57220,192.168.217.2,53,4270,0.0,14,0.0,4,0.0,18,0.0,0.399986,0.0,0,Normal,Normal
564340,tcp,192.168.100.150,2464,192.168.100.3,80,38558,0.010536,81,0.132343,1,0.143387,81,0.040261,0.1006529999999999,0.157572,1,DoS,TCP
3577272,tcp,192.168.100.6,80,192.168.100.3,80,8,0.058922,1,4.448159,2,4.882988,4,0.0,6.897131,4.999998000000001,0,Normal,Normal
3577158,udp,192.168.100.27,5353,224.0.0.251,5353,32816,0.0,2,0.0,4,0.0,21,0.0,0.0,0.0,0,Normal,Normal
3577051,udp,192.168.100.3,48989,192.36.148.17,53,4033,0.0,23,0.057087,2,0.057087,2,0.0,0.0,0.057087,0,Normal,Normal
1908212,tcp,192.168.100.150,63101,192.168.100.3,80,256971,0.0,100,0.0,3,0.0,100,0.0,0.0,0.0,1,DDoS,TCP
677007,udp,192.168.100.148,18384,192.168.100.6,80,59730,1.56587,100,0.0,4,2.711321,100,0.0,0.232565,3.678552,1,DoS,UDP
318890,tcp,192.168.100.147,63691,192.168.100.7,80,55260,0.0,84,0.0,3,0.0,84,0.0,0.116157,0.0,1,DoS,TCP
